DewPointTempF,DRYBULBTEMPF,RelativeHumidity,StationPressure,VISIBILITY,WETBULBTEMPF,WindDirection,WindSpeed
27,38,65,30.24,10,34,240,10
26,38,62,30.22,10,33,270,7
26,39,60,30.24,10,34,260,7
29,38,70,30.24,10,34,240,7
27,35,72,30.24,10,32,240,5
27,37,67,30.25,10,33,230,8
27,40,60,30.24,10,35,240,8
28,44,53,30.24,10,38,230,9
23,48,37,30.21,10,38,270,13
27,48,44,30.17,10,39,230,11
26,49,41,30.14,10,40,230,11
27,51,39,30.11,10,41,250,10
28,50,43,30.11,10,41,240,10
28,48,46,30.12,10,40,250,10
28,47,48,30.12,10,39,250,10
29,45,54,30.14,10,38,250,10
28,47,48,30.14,10,39,250,10
26,48,42,30.14,10,39,280,11
27,47,46,30.17,10,39,310,10
29,46,51,30.19,10,39,320,17
29,44,55,30.19,10,38,340,21
29,42,60,30.21,10,37,350,14
26,41,55,30.22,10,35,340,15
25,40,55,30.24,10,34,340,10
26,39,60,30.24,10,34,10,8
27,39,62,30.27,10,34,20,15
22,38,52,30.3,10,32,20,17
14,36,40,30.35,10,29,20,14
14,34,44,30.4,10,28,20,13
13,35,40,30.42,10,28,40,20
5,36,27,30.43,10,27,40,24
5,37,26,30.45,10,28,40,22
5,39,24,30.45,10,29,40,21
5,40,23,30.42,10,30,60,18
4,40,22,30.43,10,29,60,20
3,41,20,30.4,10,30,50,20
2,40,20,30.42,10,29,60,20
3,39,22,30.42,10,29,50,16
5,36,27,30.42,10,27,40,8
7,34,32,30.43,10,26,40,7
7,34,32,30.45,10,26,20,8
5,34,29,30.45,10,26,30,10
9,33,36,30.43,10,26,30,9
11,32,41,30.42,10,26,30,7
11,32,41,30.42,10,26,20,11
12,32,43,30.42,10,26,30,13
12,32,43,30.42,10,26,30,14
13,32,45,30.38,10,26,20,14
15,32,50,30.37,10,27,20,14
17,32,54,30.37,10,27,30,16
18,32,56,30.35,10,27,30,15
20,32,61,30.34,10,28,30,15
21,33,61,30.35,10,29,30,16
24,34,67,30.34,10,30,40,15
26,37,65,30.35,10,33,40,18
28,39,65,30.32,10,35,30,23
30,42,62,30.29,10,37,40,22
31,42,65,30.25,10,38,40,21
32,44,63,30.22,10,39,40,18
32,42,68,30.21,10,38,30,24
32,41,70,30.19,10,37,40,22
31,41,67,30.16,10,37,30,22
30,40,68,30.16,10,36,40,20
30,40,68,30.14,10,36,30,18
31,40,70,30.12,10,36,30,20
31,40,70,30.11,10,36,30,22
31,39,73,30.08,10,36,30,18
31,39,73,30.06,10,36,30,17
32,40,73,30.03,10,37,30,17
32,40,73,30.01,10,37,30,17
33,40,77,29.96,10,37,20,18
34,40,79,29.95,10,37,20,16
35,39,86,29.93,10,37,10,13
35,39,86,29.9,10,37,10,14
37,38,97,29.88,6,38,10,11
38,38,100,29.88,4,38,360,13
38,38,100,29.88,3,38,360,10
39,39,100,29.85,7,39,20,13
39,40,97,29.83,9,40,20,11
39,42,89,29.82,10,41,10,11
39,42,89,29.8,9,41,360,14
41,42,96,29.75,5,42,10,11
42,42,100,29.74,2,42,320,11
42,42,100,29.7,2.5,42,320,13
42,42,100,29.72,2.5,42,340,14
41,41,100,29.7,2.5,41,340,14
41,41,100,29.7,2.5,41,340,13
40,40,100,29.7,2.5,40,350,11
40,40,100,29.7,4,40,330,9
40,40,100,29.7,4,40,330,7
41,41,100,29.7,4,41,350,10
41,41,100,29.7,4,41,360,8
41,41,100,29.7,5,41,20,6
41,41,100,29.69,5,41,20,5
41,41,100,29.7,3,41,0,0
41,41,100,29.7,5,41,240,5
42,42,100,29.72,6,42,260,8
42,42,100,29.7,10,42,300,8
42,42,100,29.72,10,42,270,6
42,42,100,29.74,10,42,250,5
42,42,100,29.75,10,42,240,6
43,43,100,29.77,7,43,240,10
43,45,93,29.78,9,44,260,8
43,48,83,29.78,10,46,250,9
41,48,77,29.77,10,45,260,11
39,50,66,29.75,10,45,260,13
39,50,66,29.75,10,45,290,10
39,50,66,29.75,10,45,310,9
38,48,68,29.78,10,43,310,11
37,48,66,29.8,10,43,320,9
37,46,71,29.8,10,42,350,10
36,46,68,29.83,10,42,360,11
35,45,68,29.83,10,41,360,9
35,45,68,29.85,10,41,10,6
34,45,66,29.85,10,40,350,10
34,44,68,29.85,10,40,350,7
33,44,65,29.85,10,39,10,8
33,44,65,29.85,10,39,350,9
36,43,76,29.83,10,40,360,13
36,43,76,29.85,10,40,360,10
36,42,79,29.85,10,39,350,11
35,42,76,29.85,10,39,350,9
34,41,76,29.87,10,38,350,11
34,41,76,29.88,10,38,330,14
33,41,73,29.88,10,38,330,15
33,42,71,29.91,10,38,340,15
33,42,71,29.91,10,38,340,14
33,42,71,29.93,10,38,340,17
34,43,71,29.93,10,39,330,21
34,45,66,29.93,10,40,340,22
34,45,66,29.93,10,40,320,22
33,46,61,29.93,10,40,330,20
29,48,48,29.93,10,40,330,17
25,47,42,29.95,10,38,350,11
30,46,54,29.98,10,39,310,20
31,44,60,30,10,39,310,17
31,44,60,30.03,10,39,310,17
30,44,58,30.04,10,38,340,14
30,43,60,30.06,10,38,330,16
30,42,62,30.06,10,37,330,14
30,42,62,30.08,10,37,320,14
30,42,62,30.09,10,37,340,10
30,41,65,30.09,10,37,350,11
30,39,70,30.11,10,35,320,11
30,39,70,30.12,10,35,330,9
30,38,73,30.12,10,35,340,6
30,37,76,30.14,10,34,340,3
28,34,79,30.16,10,32,30,3
31,37,79,30.19,10,35,0,0
33,39,79,30.19,10,37,20,3
33,44,65,30.19,10,39,360,8
33,46,61,30.19,10,40,340,9
33,48,56,30.17,10,42,320,10
33,50,52,30.14,10,43,320,8
32,51,48,30.12,10,43,320,8
32,53,45,30.11,10,44,320,5
33,52,49,30.09,10,44,220,7
35,50,57,30.09,10,43,240,11
36,46,68,30.09,10,42,220,8
38,47,71,30.09,10,43,210,8
40,48,74,30.08,10,44,200,10
38,49,66,30.06,10,44,210,10
39,50,66,30.06,10,45,220,13
39,48,71,30.01,10,44,190,10
37,48,66,29.98,10,43,210,10
38,47,71,29.98,10,43,200,11
37,47,69,29.96,10,43,210,10
38,48,68,29.95,10,43,210,10
38,48,68,29.91,10,43,200,15
39,48,71,29.88,10,44,200,14
38,46,73,29.87,10,42,210,10
39,45,80,29.83,10,42,210,8
40,47,77,29.83,10,44,220,8
41,48,77,29.82,10,45,210,11
42,50,74,29.77,10,46,210,9
42,51,71,29.77,10,47,250,8
42,52,69,29.72,10,47,230,11
42,52,69,29.7,10,47,230,17
46,50,86,29.67,9,48,250,15
48,50,93,29.67,8,49,280,23
47,50,89,29.67,10,48,300,11
34,46,63,29.78,10,41,310,15
28,46,50,29.8,10,39,300,24
25,45,46,29.85,10,37,290,30
25,43,49,29.9,10,36,300,16
24,42,49,29.91,10,35,300,18
22,41,47,29.93,10,34,310,17
20,39,46,29.96,10,32,320,29
21,38,51,29.98,10,32,300,20
21,37,52,29.98,10,31,310,16
21,37,52,29.98,10,31,310,15
21,37,52,30,10,31,300,16
22,36,57,30,10,31,300,8
22,36,57,30,10,31,310,10
22,35,59,30.03,10,30,300,11
22,35,59,30.04,10,30,280,9
23,37,57,30.04,10,32,280,8
23,38,55,30.06,10,33,290,10
24,40,53,30.04,10,34,330,8
24,42,49,30.03,10,35,300,7
24,44,45,29.98,10,36,300,6
24,44,45,29.96,10,36,210,14
27,43,53,29.95,10,37,240,14
23,44,43,29.93,10,36,250,9
26,42,53,29.91,10,36,230,7
28,41,60,29.88,10,36,230,7
28,41,60,29.88,10,36,220,5
28,43,56,29.87,10,37,200,8
30,44,58,29.85,10,38,210,10
30,45,56,29.83,10,39,210,8
35,43,74,29.77,10,40,0,0
37,42,82,29.75,10,40,0,0
38,41,89,29.72,6,40,270,5
40,41,96,29.67,6,41,10,7
42,42,100,29.62,3,42,50,7
44,44,100,29.62,1,42,50,9
44,44,100,29.62,2,42,50,13
45,45,100,29.62,4,42,30,13
45,45,100,29.62,5,42,50,15
47,47,100,29.62,10,42,50,15
48,48,100,29.62,2.5,42,50,15
48,48,100,29.62,5,42,50,14
49,49,100,29.62,5,42,360,8
48,48,100,29.62,3,42,320,11
43,43,100,29.62,1.5,42,310,22
42,42,100,29.62,5,42,330,24
42,44,93,29.62,10,42,320,21
40,44,85,29.62,10,42,300,21
38,42,85,29.62,10,42,310,25
37,42,82,29.62,10,42,310,21
36,43,76,29.62,10,42,290,18
33,43,68,29.62,10,42,300,26
33,43,68,29.62,10,42,280,24
34,42,73,29.62,10,42,280,14
35,42,76,29.62,10,42,260,16
35,41,79,29.62,10,42,270,13
34,41,76,29.62,10,42,270,13
33,40,77,29.62,10,37,270,15
33,40,77,29.65,10,37,270,10
32,40,73,29.69,10,37,270,9
33,39,79,29.7,10,37,260,13
33,39,79,29.72,10,37,270,15
33,39,79,29.74,10,37,260,10
34,40,79,29.78,10,37,270,10
35,42,76,29.78,10,39,280,9
35,45,68,29.8,10,41,270,8
36,47,66,29.82,10,42,240,7
38,50,63,29.82,10,44,230,8
37,49,64,29.8,10,44,210,10
38,51,61,29.8,10,45,230,14
37,52,57,29.8,10,45,230,11
39,51,64,29.83,10,45,230,10
38,50,63,29.83,10,44,220,10
38,44,79,29.85,10,41,190,8
39,44,83,29.87,10,42,210,7
43,45,93,29.88,10,44,200,8
44,45,97,29.9,10,45,180,5
43,46,89,29.91,10,45,220,9
41,44,89,29.93,10,43,230,11
40,45,83,29.93,10,43,230,14
41,45,86,29.93,10,43,230,10
39,42,89,29.91,10,41,220,9
39,41,93,29.93,10,40,220,7
39,41,93,29.96,10,40,250,6
39,40,97,29.96,10,40,230,9
40,41,96,29.96,10,41,240,6
41,42,96,29.98,10,42,220,3
40,41,96,29.98,10,41,140,5
42,42,100,30,7,42,150,5
46,49,90,30.01,10,48,200,10
44,50,80,30.03,10,47,200,6
42,52,69,30.03,10,47,200,6
41,54,62,30.01,10,48,190,5
46,54,75,30.01,10,50,200,7
47,55,74,30,10,51,210,9
48,55,77,30,10,51,180,9
47,53,80,30,10,50,190,10
48,50,93,30,10,49,190,10
48,49,97,30.01,10,48,200,11
49,50,96,30.01,10,49,190,10
47,48,96,30.03,10,48,220,7
45,48,89,30.03,10,47,200,6
43,48,83,30.04,10,46,240,5
43,49,80,30.04,10,46,0,0
42,49,77,30.04,10,46,240,7
43,48,83,30.03,10,46,210,6
41,45,86,30.04,10,43,210,3
44,46,93,30.03,10,45,0,0
43,45,93,30.01,10,44,0,0
43,44,96,30.01,10,44,110,5
44,46,93,30,10,45,0,0
45,46,96,29.98,10,46,60,5
45,46,96,30.01,9,46,60,3
46,47,97,29.98,9,47,70,5
51,53,93,29.91,10,52,140,10
55,55,100,29.9,10,55,190,9
55,55,100,29.87,10,55,190,9
54,54,100,29.8,6,54,180,10
52,54,93,29.75,10,53,180,11
50,55,83,29.7,10,52,180,16
50,54,87,29.64,10,52,180,23
50,53,89,29.59,10,51,180,22
50,53,89,29.59,10,51,190,17
51,55,87,29.57,10,53,230,13
51,54,90,29.56,10,52,240,13
51,55,87,29.56,10,53,240,17
52,55,90,29.56,10,53,250,15
51,56,84,29.59,8,53,300,31
38,53,57,29.59,10,46,290,36
33,53,47,29.61,10,44,290,26
32,51,48,29.64,10,43,280,25
29,48,48,29.65,10,40,280,24
29,47,50,29.7,10,40,290,26
29,47,50,29.7,10,40,280,25
30,46,54,29.7,10,39,290,25
31,46,56,29.7,10,40,300,21
33,47,59,29.75,10,41,310,21
33,49,55,29.75,10,42,300,21
33,50,52,29.75,10,43,300,31
34,52,50,29.75,10,44,310,31
34,51,52,29.78,10,43,300,29
35,51,54,29.8,10,44,310,25
32,49,52,29.85,10,42,330,26
31,48,52,29.88,10,41,340,26
31,47,54,29.93,10,40,330,28
31,45,58,29.98,10,39,330,17
30,43,60,30.01,10,38,340,24
30,42,62,30.06,10,37,330,22
29,40,65,30.09,10,36,330,22
29,40,65,30.11,10,36,320,22
27,39,62,30.14,10,34,340,21
27,37,67,30.16,10,33,350,18
27,37,67,30.16,10,33,350,22
25,36,64,30.16,10,32,360,18
25,36,64,30.16,10,32,360,16
23,34,64,30.16,10,30,10,13
21,34,59,30.19,10,29,350,20
21,32,64,30.19,10,28,350,23
21,31,67,30.19,10,28,330,14
21,31,67,30.19,10,28,350,20
22,31,69,30.22,10,28,350,20
21,32,64,30.21,10,28,350,20
22,35,59,30.21,10,30,360,22
22,37,54,30.19,10,32,350,16
24,39,55,30.16,10,33,330,16
23,40,51,30.14,10,34,340,17
23,41,49,30.12,10,34,320,18
23,41,49,30.11,10,34,350,17
23,40,51,30.11,10,34,320,11
23,39,53,30.12,10,33,330,9
25,39,57,30.12,10,34,340,10
25,37,62,30.14,10,33,350,13
24,37,59,30.11,10,32,360,14
23,36,59,30.11,10,31,350,20
24,36,62,30.09,10,32,340,13
23,36,59,30.09,10,31,340,17
24,35,64,30.06,10,31,340,16
22,35,59,30.06,10,30,360,18
22,34,61,30.06,10,30,350,16
23,33,66,30.06,10,29,350,15
23,32,69,30.03,10,29,350,10
22,32,66,30.06,10,29,350,15
22,31,69,30.06,10,28,360,11
21,31,67,30.06,10,28,360,14
21,32,64,30.08,10,28,350,10
21,34,59,30.06,10,29,340,14
18,38,44,30.08,10,31,360,14
14,39,36,30.06,10,31,360,15
13,41,32,30.03,10,32,350,14
15,43,32,30,10,33,340,11
13,44,28,29.98,10,33,350,9
11,42,28,29.98,10,32,350,13
13,40,33,29.98,10,31,10,8
15,38,39,30,10,30,10,7
14,39,36,30.01,10,31,10,3
16,37,42,30.01,10,30,10,6
17,37,44,30.01,10,30,360,8
17,35,48,30.01,10,29,20,8
17,34,50,30.01,10,28,10,7
18,33,54,30.01,10,28,30,7
17,33,52,29.98,10,28,10,8
16,32,52,29.98,10,27,10,8
15,32,50,30.01,10,27,10,10
17,30,58,30,10,26,30,9
16,31,54,30,10,26,30,11
16,30,56,30,10,26,40,6
16,29,58,30.01,10,25,50,3
18,31,59,30,10,27,40,6
18,31,59,29.96,10,27,60,14
20,32,61,29.93,10,28,70,13
20,32,61,29.96,10,28,60,10
21,33,61,29.95,10,29,40,9
25,33,72,29.88,10,30,40,11
29,33,85,29.83,9,31,40,13
31,33,92,29.78,4,32,50,15
34,35,96,29.72,10,35,70,22
36,36,100,29.69,6,36,60,16
37,37,100,29.64,3,37,60,17
39,39,100,29.59,4,39,60,18
39,39,100,29.57,4,39,40,17
40,40,100,29.52,7,40,40,23
40,41,96,29.49,8,41,40,23
40,40,100,29.46,9,40,40,25
39,40,97,29.48,10,40,20,21
39,40,97,29.48,7,40,20,21
39,39,100,29.44,6,39,40,22
39,39,100,29.46,10,39,30,17
38,38,100,29.44,10,38,30,21
38,38,100,29.46,10,38,30,16
38,38,100,29.47,10,38,20,16
38,38,100,29.47,10,38,30,16
38,38,100,29.46,10,38,20,16
37,37,100,29.49,10,37,20,16
37,37,100,29.49,2.5,37,10,15
37,37,100,29.49,3,37,10,14
37,37,100,29.49,6,37,10,11
36,37,96,29.47,8,37,10,18
35,36,97,29.47,7,36,350,16
34,34,100,29.47,3,34,340,16
33,33,100,29.46,1,33,340,15
34,34,100,29.44,1,34,350,17
34,34,100,29.47,1,34,360,21
34,35,96,29.49,2.5,35,360,20
34,34,100,29.51,2.5,34,360,17
33,33,100,29.49,2.5,33,340,18
32,32,100,29.49,1.5,32,350,22
31,32,96,29.49,1.5,32,360,21
30,32,92,29.51,4,31,10,20
30,31,96,29.49,4,31,360,21
29,31,92,29.49,7,30,360,23
29,31,92,29.49,7,30,350,26
29,31,92,29.51,4,30,360,24
29,31,92,29.51,10,30,360,16
29,31,92,29.51,4,30,350,15
28,31,89,29.52,4,30,340,21
26,31,82,29.52,7,29,350,15
27,31,85,29.52,10,30,350,16
26,33,75,29.52,10,30,320,16
25,34,70,29.52,10,31,320,17
25,35,67,29.51,10,31,310,16
23,34,64,29.49,10,30,320,20
23,36,59,29.49,10,31,310,22
23,38,55,29.49,10,32,310,25
23,37,57,29.49,10,32,310,21
23,37,57,29.52,10,32,310,24
24,35,64,29.54,10,31,310,17
23,35,61,29.57,10,31,310,17
22,34,61,29.57,10,30,310,20
21,34,59,29.57,10,29,310,17
21,33,61,29.57,10,29,300,16
22,33,64,29.59,10,29,300,16
23,33,66,29.59,10,29,300,16
24,33,70,29.59,10,30,300,13
24,33,70,29.59,10,30,330,10
25,33,72,29.59,10,30,330,13
26,33,75,29.59,10,30,330,10
26,34,73,29.57,10,31,300,11
27,35,72,29.57,10,32,280,7
28,35,76,29.57,10,32,280,14
29,36,76,29.57,10,33,270,14
30,36,79,29.59,10,34,270,11
30,37,76,29.59,10,34,280,15
31,37,79,29.57,10,35,270,11
33,39,79,29.57,10,37,270,13
32,39,76,29.54,9,36,270,14
32,37,81,29.52,10,35,270,13
33,39,79,29.49,10,37,270,9
33,39,79,29.49,10,37,270,10
32,39,76,29.51,10,36,260,11
32,39,76,29.52,10,36,270,11
32,39,76,29.52,10,36,250,11
33,39,79,29.54,10,37,260,14
33,39,79,29.54,10,37,270,15
34,39,82,29.54,10,37,250,14
35,38,89,29.54,10,37,250,13
36,38,93,29.52,10,37,260,15
35,38,89,29.52,10,37,280,10
35,37,93,29.52,10,36,250,10
35,37,93,29.54,10,36,280,11
34,37,89,29.54,10,36,280,7
34,36,93,29.57,10,35,270,13
33,37,86,29.59,10,35,280,10
34,37,89,29.62,10,36,260,14
33,37,86,29.67,10,35,280,14
33,38,83,29.7,10,36,280,11
32,41,70,29.72,10,37,280,11
32,42,68,29.75,10,38,280,15
27,43,53,29.77,10,37,280,26
23,44,43,29.78,10,36,300,25
22,43,43,29.75,10,35,300,20
22,43,43,29.78,10,35,300,25
22,43,43,29.82,10,35,290,21
25,41,53,29.85,10,35,290,24
25,40,55,29.9,10,34,300,25
23,40,51,29.93,10,34,290,17
24,39,55,29.96,10,33,290,16
26,38,62,29.98,10,33,300,20
25,39,57,30.01,10,34,300,15
23,39,53,30.04,10,33,300,16
22,37,54,30.06,10,32,290,23
22,37,54,30.09,10,32,300,16
21,36,55,30.11,10,31,280,18
21,36,55,30.11,10,31,300,17
21,36,55,30.14,10,31,300,11
22,35,59,30.11,10,30,300,8
22,35,59,30.12,10,30,280,8
25,36,64,30.12,10,32,250,9
25,36,64,30.14,10,32,250,9
26,36,67,30.14,10,32,250,8
28,40,63,30.14,10,35,220,11
30,41,65,30.11,10,37,220,10
30,44,58,30.09,10,38,210,14
30,45,57,30.03,10,39,210,14
33,45,63,30.01,10,40,200,14
31,48,52,29.96,10,41,220,14
32,48,54,29.95,10,41,210,10
33,48,56,29.95,10,41,230,20
35,47,63,29.93,10,42,210,17
37,47,69,29.96,10,43,240,13
36,48,63,29.98,10,43,260,14
34,49,56,30,10,42,280,17
30,45,56,30.03,10,39,320,26
24,42,49,30.08,10,35,320,16
24,40,53,30.11,10,34,330,25
23,39,53,30.12,10,33,320,24
23,37,57,30.14,10,32,320,18
23,36,59,30.17,10,31,320,18
24,35,64,30.21,10,31,330,18
24,34,67,30.22,10,30,330,13
22,34,61,30.24,10,30,320,13
22,33,64,30.27,10,29,310,13
20,33,58,30.3,10,29,320,14
20,33,58,30.32,10,29,320,17
20,34,56,30.34,10,29,320,16
19,35,52,30.35,10,30,340,18
18,37,46,30.35,10,31,330,21
18,39,43,30.35,10,32,300,16
16,39,39,30.35,10,31,300,14
16,39,39,30.35,10,31,350,15
16,39,39,30.35,10,31,350,10
15,37,41,30.37,10,30,310,14
15,36,42,30.38,10,29,310,15
16,35,46,30.42,10,29,320,11
16,35,46,30.43,10,29,310,15
16,33,49,30.45,10,28,340,15
15,33,47,30.47,10,27,330,13
15,31,52,30.47,10,26,360,10
16,31,54,30.5,10,26,10,10
16,30,56,30.5,10,26,350,10
16,29,58,30.5,10,25,10,3
16,25,69,30.5,10,22,60,3
17,25,72,30.51,10,23,40,3
17,25,72,30.51,10,23,0,0
17,25,72,30.51,10,23,0,0
17,24,75,30.51,10,22,70,7
18,24,77,30.53,10,22,50,7
21,26,81,30.53,10,24,70,6
23,31,72,30.55,10,28,80,5
23,34,64,30.53,10,30,100,9
25,37,62,30.51,10,33,140,9
25,39,57,30.48,10,34,180,13
25,40,55,30.47,10,34,190,14
28,41,60,30.45,10,36,200,13
29,41,62,30.45,10,36,200,14
31,41,67,30.43,10,37,190,16
32,41,70,30.42,10,37,190,14
32,38,79,30.4,10,36,220,9
34,38,86,30.4,10,36,220,8
34,38,86,30.4,10,36,230,6
35,37,93,30.37,10,36,0,0
35,38,89,30.35,10,37,0,0
38,41,89,30.32,10,40,200,3
41,45,86,30.32,10,43,220,7
41,43,93,30.29,10,42,290,5
42,44,93,30.27,9,43,0,0
42,42,100,30.25,4,42,0,0
42,42,100,30.22,4,42,90,3
42,42,100,30.19,4,42,80,5
43,43,100,30.17,2,43,40,6
44,44,100,30.14,0.5,44,80,6
46,46,100,30.11,0.5,46,70,3
52,52,100,30.08,0.75,52,190,20
54,54,100,30.04,2.5,54,170,25
53,53,100,30.03,0.75,53,190,22
52,52,100,30,0.75,52,190,17
52,52,100,29.96,0.25,52,190,15
50,50,100,29.95,0.75,50,210,8
51,51,100,29.93,3,51,180,7
51,51,100,29.88,3,51,120,6
51,51,100,29.87,3,51,190,10
50,50,100,29.85,1.5,50,190,10
51,51,100,29.8,1.5,51,180,14
51,51,100,29.78,1.5,51,190,18
52,52,100,29.77,2,52,200,17
50,50,100,29.75,2,50,200,14
53,53,100,29.75,10,53,220,13
54,54,100,29.75,9,54,220,17
54,54,100,29.74,10,54,220,11
54,54,100,29.74,10,54,210,11
55,55,100,29.75,10,55,220,11
54,54,100,29.75,10,54,220,10
51,51,100,29.75,10,51,210,6
51,51,100,29.77,10,51,200,6
52,52,100,29.77,9,52,180,7
52,52,100,29.78,8,52,200,7
52,52,100,29.8,7,52,200,5
55,55,100,29.82,8,55,230,7
54,55,96,29.8,9,54,250,7
55,56,97,29.78,10,55,250,14
53,54,97,29.8,5,53,250,10
54,54,100,29.8,5,54,230,10
54,54,100,29.78,7,54,220,10
54,54,100,29.83,9,54,230,14
53,53,100,29.87,6,53,250,10
54,54,100,29.88,10,54,250,8
52,54,93,29.93,10,53,280,14
44,53,72,29.95,10,49,280,16
43,50,77,30,10,47,300,26
40,46,79,30.03,10,43,300,20
35,44,71,30.06,10,40,290,18
36,40,86,30.06,10,38,300,13
37,40,89,30.09,10,39,310,10
37,39,93,30.11,9,38,330,14
35,37,93,30.12,10,36,330,14
34,36,93,30.17,9,35,320,17
33,33,100,30.17,1.5,33,350,8
33,33,100,30.19,1.5,33,360,7
33,33,100,30.24,1.5,33,20,9
33,33,100,30.27,1.5,33,20,7
32,32,100,30.29,1,32,40,6
32,32,100,30.3,2,32,20,7
31,34,89,30.29,10,33,330,6
30,34,85,30.25,10,32,10,6
29,35,78,30.24,10,33,50,3
28,35,76,30.24,10,32,220,5
30,35,82,30.25,10,33,230,10
30,36,79,30.25,10,34,240,14
28,36,73,30.29,10,33,250,17
27,36,70,30.32,10,33,260,18
23,36,59,30.35,10,31,260,22
20,36,52,30.37,10,30,270,17
17,34,50,30.37,10,28,290,23
16,33,49,30.4,10,28,290,23
16,32,52,30.43,10,27,290,15
15,31,52,30.47,10,26,290,18
14,31,49,30.5,10,26,310,23
14,30,51,30.51,10,25,320,17
14,30,51,30.58,10,25,320,18
16,28,60,30.6,10,24,350,14
15,28,58,30.63,10,24,340,17
15,27,61,30.66,10,23,350,9
13,27,55,30.68,10,23,330,21
13,27,55,30.69,10,23,330,20
12,29,49,30.71,10,24,340,14
11,31,43,30.71,10,25,340,14
10,31,42,30.73,10,25,10,10
12,33,42,30.69,10,27,10,9
10,34,37,30.69,10,27,10,6
8,35,32,30.68,10,27,0,0
8,35,32,30.68,10,27,0,0
13,33,43,30.68,10,27,170,7
15,31,52,30.68,10,26,140,6
17,31,56,30.69,10,27,150,3
18,30,61,30.68,10,26,120,3
20,31,64,30.68,10,27,0,0
23,32,69,30.66,10,29,170,6
22,30,72,30.66,10,27,0,0
23,30,75,30.63,10,28,50,5
25,30,82,30.6,10,28,50,6
26,32,79,30.58,10,30,30,5
26,33,75,30.55,10,30,20,6
26,32,79,30.53,10,30,40,7
27,33,78,30.5,10,31,50,7
28,34,79,30.47,10,32,60,7
29,35,78,30.45,10,33,70,7
30,35,82,30.43,10,33,50,7
32,38,79,30.42,10,36,20,5
35,40,83,30.4,10,38,90,3
42,46,86,30.38,10,44,130,9
46,49,90,30.35,10,48,130,9
48,50,93,30.3,10,49,120,9
48,50,93,30.27,10,49,110,8
49,50,96,30.24,7,49,30,7
48,48,100,30.22,4,48,60,7
47,47,100,30.19,3,47,30,7
48,48,100,30.16,5,48,10,8
48,48,100,30.14,4,48,60,7
51,51,100,30.11,0.5,51,60,8
51,51,100,30.06,0.5,51,40,11
53,53,100,30.01,3,53,100,16
53,53,100,30.01,3,53,80,15
53,53,100,29.91,4,53,80,15
54,54,100,29.83,2.5,54,80,20
54,54,100,29.77,1,54,80,21
55,55,100,29.7,1.5,55,70,10
53,53,100,29.65,1.5,53,30,8
52,52,100,29.59,1,52,360,6
52,52,100,29.56,2,52,20,3
53,53,100,29.52,3,53,100,3
54,54,100,29.49,0.25,54,170,11
52,52,100,29.47,0.25,52,190,10
52,52,100,29.43,4,52,0,0
54,54,100,29.43,3,54,150,5
54,54,100,29.39,1.5,54,0,0
55,55,100,29.31,2,55,120,5
55,55,100,29.26,0.25,55,140,7
55,55,100,29.23,0.25,55,140,13
53,53,100,29.2,0.25,53,180,21
52,52,100,29.18,0.25,52,180,23
51,51,100,29.21,0.25,51,200,20
52,52,100,29.21,10,52,230,18
49,50,96,29.23,10,49,240,20
47,50,89,29.23,10,49,240,23
42,49,77,29.23,10,49,250,31
40,47,77,29.23,10,49,260,23
38,46,73,29.23,10,49,260,25
36,44,73,29.23,10,49,270,24
35,44,71,29.43,10,40,260,17
35,43,74,29.48,10,40,270,23
35,43,74,29.52,10,40,260,18
35,43,74,29.56,10,40,260,17
35,43,74,29.57,10,40,270,20
33,43,68,29.64,10,39,270,17
34,43,71,29.67,10,39,260,18
35,44,71,29.7,10,40,260,20
34,45,66,29.72,10,40,270,21
35,46,66,29.75,10,41,260,20
35,49,59,29.77,10,43,250,24
32,48,54,29.77,10,41,260,28
28,49,44,29.8,10,40,270,28
27,49,43,29.82,10,40,280,23
23,46,40,29.87,10,37,280,23
24,44,45,29.91,10,36,290,24
24,43,47,29.95,10,36,270,21
24,42,49,30,10,35,280,18
24,41,51,30.03,10,35,270,18
24,41,51,30.06,10,35,280,17
24,40,53,30.08,10,34,280,16
24,39,55,30.11,10,33,290,11
20,38,48,30.14,10,32,320,16
21,37,52,30.14,10,31,330,13
21,37,52,30.17,10,31,310,14
21,35,57,30.19,10,30,320,15
19,35,52,30.21,10,30,330,16
17,35,48,30.21,10,29,310,15
17,33,52,30.22,10,28,320,11
18,34,52,30.22,10,29,310,10
17,34,50,30.22,10,28,330,8
18,34,52,30.24,10,29,330,8
18,35,50,30.27,10,29,340,9
17,35,48,30.29,10,29,340,10
17,36,46,30.27,10,30,340,5
18,36,48,30.27,10,30,0,0
21,36,55,30.27,10,30,320,3
22,36,57,30.24,10,31,340,5
24,35,64,30.24,9,31,340,6
24,35,64,30.22,10,31,0,0
23,36,59,30.22,10,31,20,3
21,36,55,30.22,10,31,10,6
23,36,59,30.22,10,31,0,0
25,35,67,30.21,10,31,90,3
27,34,75,30.19,9,31,80,5
29,33,85,30.17,10,31,60,5
30,33,89,30.16,9,32,70,5
30,33,89,30.12,6,32,60,7
32,33,96,30.09,6,33,60,7
31,32,96,30.08,6,32,60,13
31,32,96,30.03,7,32,60,15
32,32,100,30.01,7,32,50,11
32,33,96,29.98,6,33,40,11
33,33,100,29.95,6,33,30,13
